Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
Herb177	Huang-Lian	Ingredient29	Baicalin	28894512:null
Herb177	Huang-Lian	Ingredient33	Berberine	28894512:null
Herb177	Huang-Lian	Ingredient29	baicalin	28894512:null
Herb177	Huang-Lian	Ingredient29	baicalin	23628154:is
Herb177	Huang-Lian	Ingredient33	berberine	23628154:is
Herb177	Huang-Lian	Ingredient29	baicalin	20093170:null
Herb177	Huang-Lian	Ingredient29	baicalin	31031621:investigated
Herb177	Huang-Lian	Ingredient33	berberine	31031621:investigated
Herb58	Chong	Ingredient57	choline	17268076:consisting
Herb267	Qiang	Ingredient79	digoxin	11477829:null
Herb179	Huang-Lian-Jie-Du-Tang	Ingredient29	baicalin	23628154:is
Herb179	Huang-Lian-Jie-Du-Tang	Ingredient33	berberine	23628154:is
Herb179	Huang-Lian-Jie-Du-Tang	Ingredient29	baicalin	20093170:null
Herb316	Shui	Ingredient97	fluoxetine	26383034:used
Herb316	Shui	Ingredient97	fluoxetine	26571884:null
Herb378	Xiong	Ingredient108	glucose	26895969:null
Herb378	Xiong	Ingredient108	glucose	26895969:provided
Herb175	Huang-Li	Ingredient29	Baicalin	28894512:null
Herb175	Huang-Li	Ingredient33	Berberine	28894512:null
Herb175	Huang-Li	Ingredient29	baicalin	28894512:null
Herb175	Huang-Li	Ingredient29	baicalin	23628154:is
Herb175	Huang-Li	Ingredient33	berberine	23628154:is
Herb175	Huang-Li	Ingredient29	baicalin	20093170:null
Herb175	Huang-Li	Ingredient29	baicalin	31031621:investigated
Herb175	Huang-Li	Ingredient33	berberine	31031621:investigated
Herb78	Danggui	Ingredient67	Curcumin	31471773:decrease
Herb138	Gualou	Ingredient108	Glucose	29075304:null
Herb161	hongfen	Ingredient108	Glucose	30518742:Protects
Herb305	Shengma	Ingredient118	guanidine	15879682:administered
Herb305	Shengma	Ingredient118	guanidine	15879682:shared
Herb305	Shengma	Ingredient118	guanidine	15879682:null
Herb97	ercha	Ingredient19	arginine	8767617:null
Herb97	ercha	Ingredient19	arginine	10894822:null
Herb97	ercha	Ingredient149	leucine	10894822:null
Herb97	ercha	Ingredient168	methionine	10894822:null
Herb97	ercha	Ingredient19	arginine	9756579:null
Herb97	ercha	Ingredient149	leucine	9756579:null
Herb97	ercha	Ingredient168	methionine	9756579:null
Herb143	Guizhi	Ingredient108	Glucose	29075304:null
Herb366	Wuli	Ingredient97	Fluoxetine	24906594:comparing
Herb366	Wuli	Ingredient97	Fluoxetine	24906594:null
Herb203	JUPI	Ingredient55	Cholesterol	28450350:null
Herb203	JUPI	Ingredient55	cholesterol	28450350:null
Herb203	JUPI	Ingredient55	cholesterol	28450350:Evaluating
Herb203	JUPI	Ingredient55	cholesterol	21493817:allocated
Herb203	JUPI	Ingredient55	cholesterol	20026779:allocated
Herb203	JUPI	Ingredient55	cholesterol	16503422:null
Herb369	Xiangdan	Ingredient108	glucose	20353105:null
Herb379	Xixian	Ingredient55	cholesterol	31359683:involved
Herb379	Xixian	Ingredient109	glutamate	31359663:null
Herb87	Dihuang	Ingredient108	Glucose	29234386:null
Herb61	chuanxiong	Ingredient58	citrin	31090302:null
Herb61	chuanxiong	Ingredient215	quercitrin	31090302:null
Herb61	chuanxiong	Ingredient209	puerarin	18987534:null
Herb61	chuanxiong	Ingredient108	glucose	18987534:null
Herb61	chuanxiong	Ingredient209	puerarin	24082627:null
Herb61	Chuanxiong	Ingredient188	Ononin	30836247:null
Herb61	Chuanxiong	Ingredient190	paeoniflorin	22952787:null
Herb124	Gegen	Ingredient67	Curcumin	31471773:decrease
Herb124	Gegen	Ingredient209	Puerarin	25206641:null
Herb375	Xijiao	Ingredient108	Glucose	29234386:null
Herb182	Huangqin	Ingredient28	Baicalein	20637223:null
Herb347	Tianma	Ingredient216	quinone	31207093:null
Herb180	Huangqi	Ingredient28	Baicalein	20637223:null
Herb81	Danshen	Ingredient209	Puerarin	17463317:null
Herb81	Danshen	Ingredient216	quinone	26521431:null
Herb81	Danshen	Ingredient52	catechol	25670806:null
Herb81	Danshen	Ingredient79	digoxin	17439716:act
Herb81	Danshen	Ingredient51	catechin	15488895:showed
Herb81	Danshen	Ingredient51	catechin	15488895:null
Herb81	Danshen	Ingredient67	Curcumin	31471773:decrease
Herb81	Danshen	Ingredient108	glucose	29383171:null
Herb134	Gouteng	Ingredient216	quinone	31207093:null
Herb374	xifen	Ingredient82	dopamine	17116309:prevent
Herb374	xifen	Ingredient150	levodopa	17116309:lesioned
Herb374	xifen	Ingredient211	pyridine	17116309:lesioned
Herb374	xifen	Ingredient203	progesterone	12053012:null
Herb374	xifen	Ingredient92	estradiol	15950203:inhibited
Herb374	xifen	Ingredient92	estradiol	16517945:compared
Herb374	xifen	Ingredient92	estradiol	16517945:administered
Herb374	xifen	Ingredient92	estradiol	16517945:null
Herb374	xifen	Ingredient92	estradiol	16517945:increased
Herb374	xifen	Ingredient92	estradiol	27389095:relaxed
Herb374	xifen	Ingredient92	estradiol	27389095:null
Herb374	xifen	Ingredient19	arginine	27389095:null
Herb374	xifen	Ingredient147	L-arginine	27389095:null
Herb374	xifen	Ingredient211	pyridine	27389095:null
Herb374	xifen	Ingredient92	estradiol	31127971:mimics
Herb374	xifen	Ingredient92	estradiol	28479229:null
Herb374	xifen	Ingredient92	estradiol	11368971:abolished
Herb114	Fumai	Ingredient108	glucose	29713851:null
Herb355	tusi	Ingredient57	choline	27321278:null
Herb355	tusi	Ingredient216	quinone	27321278:null
Herb355	tusi	Ingredient5	acetylcholine	27321278:null
Herb355	tusi	Ingredient43	caffeine	15684650:null
Herb355	tusi	Ingredient169	methylprednisolone	7907169:null
Herb300	Shao	Ingredient190	Paeoniflorin	27617986:null
Herb300	Shao	Ingredient190	paeoniflorin	27617986:null
Herb58	chong	Ingredient97	fluoxetine	29231507:null
Herb289	sang	Ingredient103	genipin	25807219:null
Herb289	sang	Ingredient65	creatine	12891289:null
Herb289	sang	Ingredient166	mannitol	12891289:null
Herb289	sang	Ingredient108	glucose	18803283:null
Herb289	sang	Ingredient97	fluoxetine	31477894:null
Herb289	sang	Ingredient108	glucose	29363325:null
Herb148	hama	Ingredient108	glucose	23435171:increased
Herb367	Wuling	Ingredient97	Fluoxetine	24906594:comparing
Herb367	Wuling	Ingredient97	Fluoxetine	24906594:null
Herb22	Baige	Ingredient75	daidzein	24122939:null
Herb22	Baige	Ingredient209	puerarin	24122939:null
Herb163	HongHua	Ingredient108	glucose	29615027:null
Herb83	DengZhanXiXin	Ingredient108	glucose	29615027:null
Herb12	Angelica	Ingredient188	Ononin	30836247:null
Herb12	Angelica	Ingredient108	glucose	23856091:took
Herb12	Angelica	Ingredient190	paeoniflorin	22952787:identified;
Herb12	Angelica	Ingredient54	chalcone	15730429:null
Herb339	Tansy	Ingredient18	apigenin	27956075:null
Herb339	Tansy	Ingredient63	cortisone	27956075:null
Herb339	Tansy	Ingredient67	curcumin	27956075:null
Herb339	Tansy	Ingredient95	fisetin	27956075:null
Herb339	Tansy	Ingredient101	galangin	27956075:null
Herb339	Tansy	Ingredient163	lysine	27956075:null
Herb339	Tansy	Ingredient213	quercetin	27956075:null
Herb281	Rhubarb	Ingredient216	quinone	31223328:null
Herb213	Licorice	Ingredient115	glycyrrhizin	31244975:null
Herb213	Licorice	Ingredient115	Glycyrrhizin	31244975:null
Herb123	Garlic	Ingredient55	cholesterol	10483684:reduces
Herb38	Borneol	Ingredient105	Ginkgolide	29385087:null
Herb38	Borneol	Ingredient105	ginkgolide	29385087:null
Herb257	Pericarp	Ingredient182	nobiletin	23265538:containing
Herb285	Safflower	Ingredient29	Baicalin	24716802:null
Herb285	Safflower	Ingredient105	Ginkgolide	24716802:null
Herb285	Safflower	Ingredient82	dopamine	19527825:regulating
Herb285	Safflower	Ingredient230	serotonin	19527825:regulating
Herb285	Safflower	Ingredient143	kaempferol	29317030:null
Herb285	Safflower	Ingredient226	rutin	29317030:null
Herb136	Green Tea	Ingredient18	apigenin	27956075:null
Herb136	Green Tea	Ingredient63	cortisone	27956075:null
Herb136	Green Tea	Ingredient67	curcumin	27956075:null
Herb136	Green Tea	Ingredient95	fisetin	27956075:null
Herb136	Green Tea	Ingredient101	galangin	27956075:null
Herb136	Green Tea	Ingredient163	lysine	27956075:null
Herb136	Green Tea	Ingredient213	quercetin	27956075:null
Herb85	Digitalis lanata	Ingredient79	digoxin	30066080:null
Herb132	Glucose	Ingredient108	Glucose	31902326:null
Herb132	Glucose	Ingredient108	Glucose	31841369:null
Herb132	Glucose	Ingredient108	Glucose	31518433:null
Herb132	Glucose	Ingredient108	Glucose	31157748:null
Herb132	Glucose	Ingredient108	Glucose	30786725:null
Herb132	Glucose	Ingredient108	Glucose	30708047:null
Herb132	Glucose	Ingredient108	Glucose	30518742:null
Herb132	Glucose	Ingredient108	Glucose	30626912:null
Herb132	Glucose	Ingredient108	Glucose	30075873:null
Herb132	Glucose	Ingredient108	Glucose	29525327:null
Herb132	Glucose	Ingredient108	Glucose	29540325:null
Herb132	Glucose	Ingredient108	Glucose	29138181:null
Herb132	Glucose	Ingredient108	Glucose	28338477:null
Herb132	Glucose	Ingredient108	Glucose	29553668:null
Herb132	Glucose	Ingredient108	Glucose	28779371:null
Herb132	Glucose	Ingredient108	Glucose	28606340:null
Herb132	Glucose	Ingredient108	Glucose	28549217:null
Herb132	Glucose	Ingredient108	Glucose	28526186:null
Herb132	Glucose	Ingredient108	Glucose	28486941:null
Herb132	Glucose	Ingredient108	Glucose	27380043:null
Herb132	Glucose	Ingredient108	Glucose	27863704:null
Herb132	Glucose	Ingredient108	Glucose	28504910:null
Herb132	Glucose	Ingredient170	Morin	28504910:null
Herb132	Glucose	Ingredient108	Glucose	28447181:null
Herb132	Glucose	Ingredient108	Glucose	28957797:null
Herb132	Glucose	Ingredient220	Resveratrol	28957797:null
Herb132	Glucose	Ingredient108	Glucose	27390996:null
Herb132	Glucose	Ingredient108	Glucose	27434443:null
Herb132	Glucose	Ingredient108	Glucose	27210264:null
Herb132	Glucose	Ingredient108	Glucose	26771636:null
Herb132	Glucose	Ingredient108	Glucose	25791290:null
Herb132	Glucose	Ingredient108	Glucose	23935674:null
Herb132	Glucose	Ingredient108	Glucose	20868355:null
Herb132	Glucose	Ingredient108	glucose	20868355:adapt
Herb132	Glucose	Ingredient108	Glucose	18156611:null
Herb132	Glucose	Ingredient108	Glucose	17434094:null
Herb132	Glucose	Ingredient108	Glucose	16362814:null
Herb132	Glucose	Ingredient108	Glucose	17877135:null
Herb132	Glucose	Ingredient108	Glucose	15610705:null
Herb132	Glucose	Ingredient108	Glucose	14694290:null
Herb132	Glucose	Ingredient108	Glucose	12656643:null
Herb132	Glucose	Ingredient108	Glucose	12482794:null
Herb132	Glucose	Ingredient97	fluoxetine	11217873:improve
Herb132	Glucose	Ingredient108	Glucose	11217873:null
Herb132	Glucose	Ingredient108	Glucose	11024581:null
Herb132	Glucose	Ingredient108	Glucose	8691903:null
Herb132	Glucose	Ingredient38	bilirubin	2637619:null
Herb132	Glucose	Ingredient108	Glucose	2637619:null
Herb132	Glucose	Ingredient108	Glucose	3538938:null
Herb132	Glucose	Ingredient108	Glucose	30428888:null
Herb132	Glucose	Ingredient108	Glucose	17935213:null
Herb132	Glucose	Ingredient108	Glucose	27793583:null
Herb132	Glucose	Ingredient108	Glucose	29125039:null
Herb132	Glucose	Ingredient108	Glucose	31647899:null
Herb132	Glucose	Ingredient108	Glucose	25526862:null
Herb132	Glucose	Ingredient108	Glucose	30962832:null
Herb132	Glucose	Ingredient108	Glucose	27315044:null
Herb132	Glucose	Ingredient108	Glucose	11326082:null
Herb132	Glucose	Ingredient108	Glucose	31885705:null
Herb132	Glucose	Ingredient108	Glucose	24265694:null
Herb132	Glucose	Ingredient108	Glucose	19060127:null
Herb132	Glucose	Ingredient108	Glucose	29075304:null
Herb132	Glucose	Ingredient108	Glucose	29081082:null
Herb132	Glucose	Ingredient108	Glucose	23308246:null
Herb132	Glucose	Ingredient108	Glucose	26395740:null
Herb132	Glucose	Ingredient108	Glucose	16919536:null
Herb132	Glucose	Ingredient108	Glucose	25086207:null
Herb132	Glucose	Ingredient108	Glucose	30835051:null
Herb132	Glucose	Ingredient108	Glucose	29468596:null
Herb132	Glucose	Ingredient108	Glucose	30919283:null
Herb132	Glucose	Ingredient108	Glucose	30855407:null
Herb132	Glucose	Ingredient108	Glucose	31551710:null
Herb132	Glucose	Ingredient108	Glucose	30362349:null
Herb132	Glucose	Ingredient108	Glucose	25231063:null
Herb132	Glucose	Ingredient108	Glucose	30587668:null
Herb132	Glucose	Ingredient108	Glucose	27597885:null
Herb132	Glucose	Ingredient108	Glucose	31041561:null
Herb132	Glucose	Ingredient108	Glucose	28232301:null
Herb132	Glucose	Ingredient108	Glucose	26693244:null
Herb132	Glucose	Ingredient108	Glucose	29234386:null
Herb132	Glucose	Ingredient108	Glucose	31907708:null
Herb132	Glucose	Ingredient108	Glucose	31654225:null
Herb132	Glucose	Ingredient108	Glucose	31187440:null
Herb132	Glucose	Ingredient108	Glucose	30797642:null
Herb132	Glucose	Ingredient108	Glucose	31040819:null
Herb132	Glucose	Ingredient108	Glucose	30833588:null
Herb132	Glucose	Ingredient108	Glucose	30666520:null
Herb132	Glucose	Ingredient108	Glucose	30911291:null
Herb132	Glucose	Ingredient108	Glucose	30552546:null
Herb132	Glucose	Ingredient108	Glucose	30687092:null
Herb132	Glucose	Ingredient108	Glucose	30008229:null
Herb132	Glucose	Ingredient220	Resveratrol	30008229:null
Herb132	Glucose	Ingredient108	Glucose	29947255:null
Herb132	Glucose	Ingredient108	Glucose	30373188:null
Herb132	Glucose	Ingredient108	Glucose	29734780:null
Herb132	Glucose	Ingredient108	Glucose	29103101:null
Herb132	Glucose	Ingredient108	Glucose	30071537:null
Herb132	Glucose	Ingredient108	Glucose	28823591:null
Herb132	Glucose	Ingredient108	Glucose	27036055:null
Herb132	Glucose	Ingredient108	Glucose	26918757:null
Herb132	Glucose	Ingredient108	Glucose	26047733:null
Herb132	Glucose	Ingredient108	Glucose	26047733:quantified
Herb132	Glucose	Ingredient108	Glucose	26022360:null
Herb132	Glucose	Ingredient108	Glucose	25576347:null
Herb132	Glucose	Ingredient108	Glucose	26212861:null
Herb132	Glucose	Ingredient108	Glucose	26199678:null
Herb132	Glucose	Ingredient108	Glucose	23955489:null
Herb132	Glucose	Ingredient108	Glucose	23440543:null
Herb132	Glucose	Ingredient108	Glucose	17215446:null
Herb132	Glucose	Ingredient108	Glucose	9040698:null
Herb132	Glucose	Ingredient108	Glucose	8363353:null
Herb132	Glucose	Ingredient108	Glucose	2974916:null
Herb132	Glucose	Ingredient108	Glucose	3764969:null
Herb132	Glucose	Ingredient230	serotonin	3764969:null
Herb132	Glucose	Ingredient108	Glucose	3156435:null
Herb132	Glucose	Ingredient125	hexose	3156435:pronounced
Herb132	Glucose	Ingredient108	Glucose	714216:null
Herb132	Glucose	Ingredient108	Glucose	31394195:null
Herb132	Glucose	Ingredient108	Glucose	30536336:null
Herb132	Glucose	Ingredient108	Glucose	25224186:null
Herb132	Glucose	Ingredient108	Glucose	20136649:null
Herb245	Oat	Ingredient235	spermine	10698074:null
Herb245	Oat	Ingredient5	acetylcholine	10754007:were
Herb245	Oat	Ingredient55	cholesterol	10754007:were
Herb245	Oat	Ingredient57	choline	10754007:were
Herb232	menthol	Ingredient46	capsaicin	23907747:null
Herb153	Hen	Ingredient57	choline	28529069:dubbed
Herb153	Hen	Ingredient55	cholesterol	28578514:tries
Herb153	Hen	Ingredient6	Adenine	3814627:maintain
Herb153	Hen	Ingredient65	creatine	3814627:maintain
Herb153	Hen	Ingredient65	creatine	3814627:null
Herb153	Hen	Ingredient18	apigenin	25208641:investigate
Herb153	Hen	Ingredient108	glucose	25208641:investigate
Herb153	Hen	Ingredient67	curcumin	24788895:null
Herb153	Hen	Ingredient67	curcumin	24788895:released
Herb153	Hen	Ingredient220	resveratrol	27323784:null
Herb153	Hen	Ingredient239	taurine	23179085:null
Herb153	Hen	Ingredient109	glutamate	23735822:null
Herb153	Hen	Ingredient92	estradiol	22747981:evaluated
Herb153	Hen	Ingredient220	resveratrol	21850487:identified
Herb18	Baicalin	Ingredient29	Baicalin	30647760:null
Herb18	Baicalin	Ingredient29	Baicalin	30018228:null
Herb18	Baicalin	Ingredient29	Baicalin	28894512:null
Herb18	Baicalin	Ingredient33	Berberine	28894512:null
Herb18	Baicalin	Ingredient29	Baicalin	24716802:null
Herb18	Baicalin	Ingredient105	Ginkgolide	24716802:null
Herb18	Baicalin	Ingredient29	Baicalin	23049867:null
Herb18	Baicalin	Ingredient29	Baicalin	20851810:null
Herb18	Baicalin	Ingredient29	Baicalin	19428793:null
Herb18	Baicalin	Ingredient29	Baicalin	29275501:null
Herb18	Baicalin	Ingredient29	Baicalin	29171427:null
Herb18	Baicalin	Ingredient109	glutamate	29171427:protects
Herb18	Baicalin	Ingredient109	glutamate	29171427:upregulated
Herb18	Baicalin	Ingredient29	Baicalin	22800826:null
Herb18	Baicalin	Ingredient29	baicalin	22800826:used
Herb18	Baicalin	Ingredient29	Baicalin	20859668:null
Herb18	Baicalin	Ingredient29	Baicalin	31073316:null
Herb18	Baicalin	Ingredient28	Baicalein	29344420:null
Herb18	Baicalin	Ingredient29	Baicalin	29344420:null
Herb18	Baicalin	Ingredient28	baicalein	29344420:null
Herb18	Baicalin	Ingredient29	Baicalin	28743390:null
Herb32	Basil	Ingredient256	tryptamine	20850539:exposed
Herb130	Ginseng	Ingredient109	glutamate	30458277:null
Herb101	Ethanol	Ingredient57	Choline	26714236:Normalizes
Herb101	Ethanol	Ingredient109	glutamate	25800798:decreased
Herb101	Ethanol	Ingredient26	atenolol	6628423:null
Herb101	Ethanol	Ingredient26	atenolol	6628423:tended
Herb235	Mushroom	Ingredient55	cholesterol	25685150:act
Herb261	Pomegranate	Ingredient220	resveratrol	17762204:null
Herb5	Acorus gramineus	Ingredient108	glucose	18598165:increased
Herb287	Salt	Ingredient63	cortisone	30105362:null
Herb287	Salt	Ingredient7	Adenosine	29941515:null
Herb102	Eucommia	Ingredient52	catechol	25065689:null
Herb282	rice	Ingredient60	cocaine	29273597:using
Herb282	rice	Ingredient66	creatinine	24526255:null
Herb282	rice	Ingredient70	cyanin	20967698:null
Herb282	rice	Ingredient143	kaempferol	17012766:null
Herb282	rice	Ingredient173	myricetin	17012766:null
Herb282	rice	Ingredient213	quercetin	17012766:null
Herb282	rice	Ingredient82	Dopamine	15853562:null
Herb282	rice	Ingredient26	atenolol	10170463:null
Herb282	rice	Ingredient66	creatinine	8952859:null
Herb282	rice	Ingredient108	glucose	3799698:null
Herb282	rice	Ingredient55	cholesterol	16328014:decreased
Herb282	rice	Ingredient256	tryptamine	16328014:related
Herb282	rice	Ingredient7	Adenosine	19292472:null
Herb282	rice	Ingredient108	glucose	27821167:improved
Herb282	rice	Ingredient239	taurine	30347179:null
Herb282	rice	Ingredient51	catechin	14715446:did
Herb282	rice	Ingredient95	fisetin	14715446:increased
Herb282	rice	Ingredient159	luteolin	14715446:increased
Herb282	rice	Ingredient173	myricetin	14715446:null
Herb282	rice	Ingredient213	quercetin	14715446:increased
Herb282	rice	Ingredient240	taxifolin	14715446:did
Herb282	rice	Ingredient173	Myricetin	31130510:null
Herb282	rice	Ingredient173	Myricetin	27171848:null
Herb282	rice	Ingredient173	myricetin	27171848:null
Herb282	rice	Ingredient108	glucose	27171848:attenuated
Herb282	rice	Ingredient5	acetylcholine	12081663:was
Herb282	rice	Ingredient57	choline	12081663:was
Herb282	rice	Ingredient115	glycyrrhizin	31244975:null
Herb282	rice	Ingredient115	Glycyrrhizin	31244975:null
Herb282	rice	Ingredient166	mannitol	12817105:analyzed
Herb329	Stephania tetrandra	Ingredient114	glycine	12624526:null
Herb329	Stephania tetrandra	Ingredient162	lycine	12624526:null
Herb246	Olive	Ingredient52	catechol	25065689:null
Herb151	Hawthorn	Ingredient111	glutathione	19712738:circumvents
Herb361	Valerian	Ingredient18	apigenin	27956075:null
Herb361	Valerian	Ingredient63	cortisone	27956075:null
Herb361	Valerian	Ingredient67	curcumin	27956075:null
Herb361	Valerian	Ingredient95	fisetin	27956075:null
Herb361	Valerian	Ingredient101	galangin	27956075:null
Herb361	Valerian	Ingredient163	lysine	27956075:null
Herb361	Valerian	Ingredient213	quercetin	27956075:null
Herb260	Pinus densiflora	Ingredient108	glucose	18598165:increased
Herb222	Lycium barbarum	Ingredient108	glucose	31588805:alleviates
Herb222	Lycium barbarum	Ingredient108	glucose	31588805:null
Herb68	Cocoa	Ingredient51	catechin	27225434:null
Herb68	Cocoa	Ingredient88	epicatechin	27225434:null
Herb108	Feverfew	Ingredient18	apigenin	27956075:null
Herb108	Feverfew	Ingredient63	cortisone	27956075:null
Herb108	Feverfew	Ingredient67	curcumin	27956075:null
Herb108	Feverfew	Ingredient95	fisetin	27956075:null
Herb108	Feverfew	Ingredient101	galangin	27956075:null
Herb108	Feverfew	Ingredient163	lysine	27956075:null
Herb108	Feverfew	Ingredient213	quercetin	27956075:null
Herb331	sucrose	Ingredient238	sucrose	31180343:null
Herb331	sucrose	Ingredient238	sucrose	30194657:null
Herb331	sucrose	Ingredient9	alanine	29125063:null
Herb331	sucrose	Ingredient41	butyrate	29125063:null
Herb331	sucrose	Ingredient145	L-alanine	29125063:null
Herb331	sucrose	Ingredient238	sucrose	29125063:null
Herb331	sucrose	Ingredient238	sucrose	27988366:null
Herb331	sucrose	Ingredient238	sucrose	24447124:null
Herb331	sucrose	Ingredient238	sucrose	19086649:null
Herb331	sucrose	Ingredient238	sucrose	19356045:null
Herb331	sucrose	Ingredient238	sucrose	17504224:null
Herb331	sucrose	Ingredient238	sucrose	17173307:null
Herb331	sucrose	Ingredient238	sucrose	17173307:measured
Herb331	sucrose	Ingredient220	resveratrol	17183686:insensitive
Herb331	sucrose	Ingredient238	sucrose	17183686:null
Herb331	sucrose	Ingredient238	sucrose	15658101:null
Herb331	sucrose	Ingredient238	sucrose	15351891:null
Herb331	sucrose	Ingredient238	sucrose	14734649:null
Herb331	sucrose	Ingredient109	glutamate	12679559:null
Herb331	sucrose	Ingredient238	sucrose	12679559:null
Herb331	sucrose	Ingredient238	sucrose	10234740:null
Herb331	sucrose	Ingredient238	sucrose	9756602:null
Herb331	sucrose	Ingredient238	sucrose	8720246:null
Herb331	sucrose	Ingredient166	mannitol	2433816:null
Herb331	sucrose	Ingredient238	sucrose	2433816:null
Herb331	sucrose	Ingredient230	serotonin	2433816:null
Herb331	sucrose	Ingredient43	caffeine	2433816:null
Herb331	sucrose	Ingredient238	sucrose	17007822:null
Herb331	sucrose	Ingredient55	cholesterol	31064116:null
Herb331	sucrose	Ingredient238	sucrose	31064116:null
Herb331	sucrose	Ingredient108	glucose	9731289:null
Herb331	sucrose	Ingredient164	maltose	9731289:null
Herb331	sucrose	Ingredient238	sucrose	9731289:null
Herb331	sucrose	Ingredient238	sucrose	24522018:null
Herb331	sucrose	Ingredient238	sucrose	27551321:null
Herb331	sucrose	Ingredient238	sucrose	28133767:null
Herb331	sucrose	Ingredient238	sucrose	15652512:null
Herb331	sucrose	Ingredient238	sucrose	10858457:null
Herb331	sucrose	Ingredient238	sucrose	25231063:null
Herb331	sucrose	Ingredient238	sucrose	22912748:null
Herb331	sucrose	Ingredient238	sucrose	20038834:null
Herb331	sucrose	Ingredient238	sucrose	26604903:null
Herb331	sucrose	Ingredient238	sucrose	25449402:null
Herb331	sucrose	Ingredient238	sucrose	25675906:null
Herb331	sucrose	Ingredient238	sucrose	20493826:null
Herb331	sucrose	Ingredient238	sucrose	30386260:null
Herb331	sucrose	Ingredient238	sucrose	28134488:null
Herb331	sucrose	Ingredient238	sucrose	31190842:null
Herb331	sucrose	Ingredient238	sucrose	29016795:null
Herb331	sucrose	Ingredient238	sucrose	24838371:null
Herb331	sucrose	Ingredient238	sucrose	19336246:null
Herb331	sucrose	Ingredient82	dopamine	11160868:null
Herb331	sucrose	Ingredient238	sucrose	11160868:null
Herb331	sucrose	Ingredient238	sucrose	1381652:null
Herb331	sucrose	Ingredient238	sucrose	30759063:null
Herb331	sucrose	Ingredient238	sucrose	28583576:null
Herb331	sucrose	Ingredient238	sucrose	25937213:null
Herb331	sucrose	Ingredient238	sucrose	22832603:null
Herb86	digitalis leaf	Ingredient79	digoxin	30066080:null
Herb57	chlorogenic acid	Ingredient51	catechin	31610480:null
Herb57	chlorogenic acid	Ingredient190	paeoniflorin	31610480:null
Herb57	chlorogenic acid	Ingredient43	caffeine	31487926:null
Herb57	chlorogenic acid	Ingredient216	quinone	31487926:null
Herb57	chlorogenic acid	Ingredient51	catechin	29353203:null
Herb57	chlorogenic acid	Ingredient131	hyperoside	29353203:null
Herb57	chlorogenic acid	Ingredient18	apigenin	24012531:null
Herb57	chlorogenic acid	Ingredient141	isorhamnetin	24012531:null
Herb57	chlorogenic acid	Ingredient142	kaempferide	24012531:null
Herb57	chlorogenic acid	Ingredient143	kaempferol	24012531:null
Herb57	chlorogenic acid	Ingredient159	luteolin	24012531:null
Herb57	chlorogenic acid	Ingredient213	quercetin	24012531:null
Herb57	chlorogenic acid	Ingredient214	quercetin-3-rhamnoside	24012531:null
Herb57	chlorogenic acid	Ingredient222	rhamnetin	24012531:null
Herb57	chlorogenic acid	Ingredient226	rutin	24012531:null
Herb57	chlorogenic acid	Ingredient29	baicalin	29595191:null
Herb57	chlorogenic acid	Ingredient158	lutein	29595191:null
Herb328	starch	Ingredient166	mannitol	9707191:null
Herb328	starch	Ingredient217	raffinose	1424021:null
Herb328	starch	Ingredient217	raffinose	1424021:inconsequential;
Herb328	starch	Ingredient97	fluoxetine	29960288:tablets
Herb281	rhubarb	Ingredient216	quinone	31223328:null
Herb281	rhubarb	Ingredient216	quinone	24751713:null
Herb123	garlic	Ingredient55	cholesterol	11238801:shown
Herb123	garlic	Ingredient107	glucosamine	16923460:were
Herb286	saffron	Ingredient111	glutathione	17215084:suppress
Herb286	saffron	Ingredient236	sphingomyelin	17215084:suppress
Herb354	turtle	Ingredient114	glycine	20164201:null
Herb354	turtle	Ingredient162	lycine	20164201:null
Herb38	borneol	Ingredient105	ginkgolide	29385087:null
Herb38	borneol	Ingredient105	ginkgolide	29385087:enhance
Herb38	borneol	Ingredient105	ginkgolide	29385087:promoted
Herb327	soybean oil	Ingredient55	cholesterol	21999921:null
Herb327	soybean oil	Ingredient111	glutathione	21999921:null
Herb327	soybean oil	Ingredient111	glutathione	21999921:lower
Herb327	soybean oil	Ingredient242	Testosterone	20930468:null
Herb327	soybean oil	Ingredient92	estradiol	20930468:lower
Herb327	soybean oil	Ingredient242	testosterone	20930468:lower
Herb327	soybean oil	Ingredient242	testosterone	20930468:decreased
Herb327	soybean oil	Ingredient242	testosterone	20930468:null
Herb352	tomato	Ingredient55	cholesterol	24136399:associated
Herb352	tomato	Ingredient57	choline	18450788:null
Herb352	tomato	Ingredient108	glucose	383107:studied
Herb352	tomato	Ingredient7	adenosine	23227097:null
Herb253	peanut	Ingredient220	Resveratrol	30823590:present
Herb104	fangchi	Ingredient29	baicalin	17432581:null
Herb104	fangchi	Ingredient190	paeoniflorin	17432581:null
Herb104	fangchi	Ingredient244	tetrandrine	17432581:null
Herb104	fangchi	Ingredient244	tetrandrine	9406900:null
Herb344	thyme	Ingredient57	choline	17658970:null
Herb54	chicken	Ingredient114	glycine	11294651:null
Herb54	chicken	Ingredient162	lycine	11294651:null
Herb54	chicken	Ingredient50	Carnosine	22366199:null
Herb54	chicken	Ingredient119	guanine	17065478:null
Herb136	green tea	Ingredient51	catechin	31064352:null
Herb136	green tea	Ingredient49	carnitine	28038897:null
Herb136	green tea	Ingredient220	resveratrol	24773045:null
