Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
CPM94	Yan-Hu-Suo	Herb190	Hu-Suo	28213110:null
CPM94	Yan-Hu-Suo	Herb389	Yan-Hu-Su	28213110:null
CPM94	Yan-Hu-Suo	Herb319	Shu-Ji	28213110:null
CPM94	Yan-Hu-Suo	Herb199	Ji-She	28213110:null
CPM55	Liu-Wei-Di-Huang-Wan	Herb185	Huang-Wan	26817897:Liu-Wei-Di-Huang-Wan
CPM55	Liu-Wei-Di-Huang-Wan	Herb88	Di-Huang	26817897:Liu-Wei-Di-Huang-Wan
CPM55	Liu-Wei-Di-Huang-Wan	Herb216	Liu-Wei-Di-Huang-Wan	26817897:Liu-Wei-Di-Huang-Wan
CPM83	Tian-Hua-Feng	Herb117	Fu-Zi	31331548:null
CPM83	Tian-Hua-Feng	Herb409	Zhi-Mu	31331548:null
CPM83	Tian-Hua-Feng	Herb345	Tian-Hua-Fen	31331548:null
CPM83	Tian-Hua-Feng	Herb144	Gui-Zhi	31331548:null
CPM83	Tian-Hua-Feng	Herb125	Ge-Gen	31331548:null
CPM83	Tian-Hua-Feng	Herb170	Hua-Fen	31331548:null
CPM83	Tian-Hua-Feng	Herb119	Gan-Cao	31331548:null
CPM83	Tian-Hua-Feng	Herb82	Dan-Shen	31331548:null
CPM83	Tian-Hua-Feng	Herb302	Shao-Yao	31331548:null
CPM83	Tian-Hua-Feng	Herb120	Gan-Cao-Tan	31331548:null
CPM83	Tian-Hua-Feng	Herb43	Cao-Tan	31331548:null
CPM83	Tian-Hua-Feng	Herb410	Zhi-Shao	31331548:null
CPM83	Tian-Hua-Feng	Herb236	Mu-Tan	31331548:null
CPM83	Tian-Hua-Feng	Herb300	Shao	31331548:null
CPM35	Fu-Zi	Herb117	Fu-Zi	31331548:null
CPM35	Fu-Zi	Herb409	Zhi-Mu	31331548:null
CPM35	Fu-Zi	Herb345	Tian-Hua-Fen	31331548:null
CPM35	Fu-Zi	Herb144	Gui-Zhi	31331548:null
CPM35	Fu-Zi	Herb125	Ge-Gen	31331548:null
CPM35	Fu-Zi	Herb170	Hua-Fen	31331548:null
CPM35	Fu-Zi	Herb119	Gan-Cao	31331548:null
CPM35	Fu-Zi	Herb82	Dan-Shen	31331548:null
CPM35	Fu-Zi	Herb302	Shao-Yao	31331548:null
CPM35	Fu-Zi	Herb120	Gan-Cao-Tan	31331548:null
CPM35	Fu-Zi	Herb43	Cao-Tan	31331548:null
CPM35	Fu-Zi	Herb410	Zhi-Shao	31331548:null
CPM35	Fu-Zi	Herb236	Mu-Tan	31331548:null
CPM35	Fu-Zi	Herb300	Shao	31331548:null
CPM27	DanShen	Herb407	Zhi-Gan-Cao	26322893:null
CPM27	DanShen	Herb119	Gan-Cao	26322893:null
CPM27	DanShen	Herb120	Gan-Cao-Tan	26322893:null
CPM27	DanShen	Herb43	Cao-Tan	26322893:null
CPM27	DanShen	Herb406	Zhi-Gan	26322893:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb117	Fu-Zi	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb409	Zhi-Mu	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb345	Tian-Hua-Fen	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb144	Gui-Zhi	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb125	Ge-Gen	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb170	Hua-Fen	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb119	Gan-Cao	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb82	Dan-Shen	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb302	Shao-Yao	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb120	Gan-Cao-Tan	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb43	Cao-Tan	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb410	Zhi-Shao	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb236	Mu-Tan	31331548:null
CPM40	Gui-Zhi-Shao-Yao-Zhi-Mu-Tang	Herb300	Shao	31331548:null
CPM94	Yan-Hu-Suo	Herb60	Chuan-Lian-Zi	26549268:null
CPM94	Yan-Hu-Suo	Herb33	Bei-Mu	26549268:null
CPM94	Yan-Hu-Suo	Herb390	Yan-Hu-Suo	26549268:null
CPM94	Yan-Hu-Suo	Herb147	Hai-Piao-Xiao	26549268:null
CPM94	Yan-Hu-Suo	Herb31	Ban-Xia	26549268:null
CPM94	Yan-Hu-Suo	Herb211	Lian-Zi	26549268:null
CPM94	Yan-Hu-Suo	Herb59	Chuan-Lian	26549268:null
CPM94	Yan-Hu-Suo	Herb388	Yan-Hu	26549268:null
CPM94	Yan-Hu-Suo	Herb146	Hai-Piao	26549268:null
CPM94	Yan-Hu-Suo	Herb190	Hu-Suo	26549268:null
CPM94	Yan-Hu-Suo	Herb372	Xia-Xie	26549268:null
CPM94	Yan-Hu-Suo	Herb389	Yan-Hu-Su	26549268:null
CPM65	palmul-chongmyeong-tang	Herb58	chong	17268076:null
CPM46	Injinoryung-San-Gagambang	Herb392	Yinchen	30572459:null
CPM46	Injinoryung-San-Gagambang	Herb366	Wuli	30572459:null
CPM46	Injinoryung-San-Gagambang	Herb367	Wuling	30572459:null
CPM18	chongsanggeontong-tang	Herb289	sang	29538206:null
CPM30	Danggui-Sini-Jia-Wuzhuyu-Shengian-Tang	Herb78	Danggui	29844404:null
CPM30	Danggui-Sini-Jia-Wuzhuyu-Shengian-Tang	Herb368	Wuzhuyu	29844404:null
CPM30	Danggui-Sini-Jia-Wuzhuyu-Shengian-Tang	Herb320	shuyu	29844404:null
CPM30	Danggui-Sini-Jia-Wuzhuyu-Shengian-Tang	Herb417	zhuyu	29844404:null
CPM98	YQFM	Herb132	glucose	27087890:induced
CPM84	Tongxinluo	Herb130	ginseng	25632575:null
CPM8	Banhabaekchulchunma-tang	Herb58	Chong	29538206:used
CPM8	Banhabaekchulchunma-tang	Herb289	sang	29538206:used
CPM19	Chongsanggeontong-tang	Herb58	Chong	29538206:null
CPM19	Chongsanggeontong-tang	Herb289	sang	29538206:null
CPM84	Tongxinluo	Herb132	glucose	25221578:greater
CPM102	Zengsunsiwu-tang	Herb323	siwu	29599893:null
CPM98	YQFM	Herb132	glucose	26834461:able
CPM41	Hai-Piao-Xiao	Herb147	Hai-Piao-Xiao	26549268:null
CPM41	Hai-Piao-Xiao	Herb31	Ban-Xia	26549268:null
CPM41	Hai-Piao-Xiao	Herb146	Hai-Piao	26549268:null
CPM41	Hai-Piao-Xiao	Herb372	Xia-Xie	26549268:null
CPM54	Ling-Gui-Zhu-Gan-Tang	Herb31	Ban-Xia	26969404:null
CPM54	Ling-Gui-Zhu-Gan-Tang	Herb348	Tian-Ma	26969404:null
CPM54	Ling-Gui-Zhu-Gan-Tang	Herb29	Bai-Zhu	26969404:null
CPM54	Ling-Gui-Zhu-Gan-Tang	Herb416	Zhu-Ti	26969404:null
CPM54	Ling-Gui-Zhu-Gan-Tang	Herb415	Zhu-Gan	26969404:null
CPM54	Ling-Gui-Zhu-Gan-Tang	Herb12	Angelica	26969404:null
CPM41	Hai-Piao-Xiao	Herb60	Chuan-Lian-Zi	26549268:null
CPM41	Hai-Piao-Xiao	Herb33	Bei-Mu	26549268:null
CPM41	Hai-Piao-Xiao	Herb390	Yan-Hu-Suo	26549268:null
CPM41	Hai-Piao-Xiao	Herb211	Lian-Zi	26549268:null
CPM41	Hai-Piao-Xiao	Herb59	Chuan-Lian	26549268:null
CPM41	Hai-Piao-Xiao	Herb388	Yan-Hu	26549268:null
CPM41	Hai-Piao-Xiao	Herb190	Hu-Suo	26549268:null
CPM41	Hai-Piao-Xiao	Herb389	Yan-Hu-Su	26549268:null
CPM89	Xingnaojing injection	Herb243	Niu-Huang	28912713:derived
CPM44	Huangqi injection	Herb180	Huangqi	21573109:null
CPM44	Huangqi injection	Herb180	Huangqi	21573109:experience
CPM44	Huangqi injection	Herb180	Huangqi	21573109:adequate
