Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
Herb132	glucose	Symptom698	vascular dementia	18090879:prevent
Herb132	glucose	Symptom630	stress	18090879:seen
Herb132	glucose	Symptom327	hypoglycemia	17719327:null
Herb132	glucose	Symptom164	diabetes	17599422:null
Herb132	glucose	Symptom14	aging	17599422:null
Herb132	glucose	Symptom177	disease	17630927:elevated
Herb132	glucose	Symptom631	stroke	17630927:elevated
Herb132	glucose	Symptom276	heart disease	17630927:elevated
Herb132	glucose	Symptom365	kidney failure	17630927:elevated
Herb132	glucose	Symptom70	blindness	17630927:elevated
Herb132	glucose	Symptom164	diabetes	17630927:null
Herb132	glucose	Symptom631	stroke	17434094:null
Herb132	glucose	Symptom587	seizure	17298774:lead
Herb132	glucose	Symptom631	stroke	17121785:associated
Herb132	glucose	Symptom177	disease	17488145:null
Herb132	glucose	Symptom340	injury	17488145:null
Herb132	glucose	Symptom551	RA	17488145:null
Herb132	glucose	Symptom630	stress	17488145:null
Herb132	glucose	Symptom164	diabetes	17488145:null
Herb132	glucose	Symptom504	peripheral	17369778:null
Herb132	glucose	Symptom340	injury	17089323:cultured
Herb132	glucose	Symptom340	injury	17089323:null
Herb132	glucose	Symptom657	TIA	17068303:null
Herb132	glucose	Symptom631	stroke	17068303:null
Herb132	glucose	Symptom631	Stroke	17060566:null
Herb132	glucose	Symptom631	stroke	17060566:null
Herb132	glucose	Symptom177	disease	16756045:null
Herb132	glucose	Symptom356	itching	16574927:omitted;
Herb132	glucose	Symptom355	itch	16574927:omitted;
Herb132	glucose	Symptom631	stroke	16636230:null
Herb132	glucose	Symptom417	mono	16503818:null
Herb132	glucose	Symptom164	diabetes	16362814:null
Herb132	glucose	Symptom177	disease	16362814:investigate
Herb132	glucose	Symptom421	MS	16362814:null
Herb132	glucose	Symptom164	diabetes	16685123:null
Herb132	glucose	Symptom631	stroke	16685123:null
Herb132	glucose	Symptom166	Diabetes Mellitus	16627376:Prevent
Herb132	glucose	Symptom177	disease	16627376:null
Herb132	glucose	Symptom164	Diabetes	16627376:Prevent
Herb132	glucose	Symptom164	diabetes	16627376:null
Herb132	glucose	Symptom177	disease	16627376:test
Herb132	glucose	Symptom504	peripheral	16627376:test
Herb132	glucose	Symptom631	stroke	16627376:test
Herb132	glucose	Symptom276	heart disease	16627376:test
Herb132	glucose	Symptom631	stroke	16001425:null
Herb132	glucose	Symptom398	medications	16402538:null
Herb132	glucose	Symptom164	diabetes	16402538:null
Herb132	glucose	Symptom631	stroke	16210253:null
Herb132	glucose	Symptom164	diabetes	16210253:null
Herb132	glucose	Symptom398	medications	16214598:null
Herb132	glucose	Symptom631	stroke	16192539:null
Herb132	glucose	Symptom468	obesity	16259218:null
Herb132	glucose	Symptom343	insulin resistance	16259218:null
Herb132	glucose	Symptom631	stroke	16255152:null
Herb132	glucose	Symptom277	heart failure	16059716:null
Herb132	glucose	Symptom631	stroke	16059716:null
Herb132	glucose	Symptom277	heart failure	16059716:related
Herb132	glucose	Symptom164	diabetes	16059716:persisted
Herb132	glucose	Symptom166	diabetes mellitus	16389718:null
Herb132	glucose	Symptom468	obesity	16389718:null
Herb132	glucose	Symptom476	osteoarthritis	16389718:null
Herb132	glucose	Symptom164	diabetes	16389718:null
Herb132	glucose	Symptom631	stroke	16389718:null
Herb132	glucose	Symptom398	medications	16389718:null
Herb132	glucose	Symptom164	diabetes	16389718:tend
Herb132	glucose	Symptom715	weight gain	16389718:tend
Herb132	glucose	Symptom715	weight gain	16389718:increase
Herb132	glucose	Symptom63	bipolar disorder	16389718:null
Herb132	glucose	Symptom582	schizophrenia	16389718:null
Herb132	glucose	Symptom715	weight gain	16389718:null
Herb132	glucose	Symptom356	itching	16389718:available
Herb132	glucose	Symptom355	itch	16389718:available
Herb132	glucose	Symptom164	diabetes	15933253:null
Herb132	glucose	Symptom657	TIA	15933253:null
Herb132	glucose	Symptom631	stroke	15933253:null
Herb132	glucose	Symptom631	stroke	15863418:null
Herb132	glucose	Symptom164	diabetes	16025228:null
Herb132	glucose	Symptom164	diabetes	15610705:null
Herb132	glucose	Symptom164	diabetes	15610705:constitutes
Herb132	glucose	Symptom164	diabetes	15610705:preventing
Herb132	glucose	Symptom398	medications	15610705:null
Herb132	glucose	Symptom164	Diabetes	15610705:effective
Herb132	glucose	Symptom398	medications	15610705:effective
Herb132	glucose	Symptom164	diabetes	15616232:null
Herb132	glucose	Symptom177	disease	15220241:permitted)
Herb132	glucose	Symptom164	diabetes	15220241:null
Herb132	glucose	Symptom356	itching	14726544:omitted
Herb132	glucose	Symptom355	itch	14726544:omitted
Herb132	glucose	Symptom631	stroke	14694290:arrival
Herb132	glucose	Symptom631	stroke	14694290:null
Herb132	glucose	Symptom323	hyperthermia	14694290:null
Herb132	glucose	Symptom295	hemorrhage	14717341:null
Herb132	glucose	Symptom166	diabetes mellitus	14717341:null
Herb132	glucose	Symptom540	proteinuria	14717341:screening
Herb132	glucose	Symptom164	diabetes	14717341:null
Herb132	glucose	Symptom164	diabetes	12656643:null
Herb132	glucose	Symptom164	diabetes	12656643:improved
Herb132	glucose	Symptom166	diabetes mellitus	12466317:null
Herb132	glucose	Symptom164	diabetes	12466317:null
Herb132	glucose	Symptom166	diabetes mellitus	12349850:null
Herb132	glucose	Symptom504	peripheral	12349850:null
Herb132	glucose	Symptom164	diabetes	12349850:null
Herb132	glucose	Symptom545	ptosis	11884613:null
Herb132	glucose	Symptom504	peripheral	11874391:null
Herb132	glucose	Symptom631	Stroke	11546892:null
Herb132	glucose	Symptom466	OA	11546892:null
Herb132	glucose	Symptom631	stroke	11546892:null
Herb132	glucose	Symptom159	dementia	11580308:undertaken
Herb132	glucose	Symptom698	vascular dementia	11580308:undertaken
Herb132	glucose	Symptom166	diabetes mellitus	11129129:exceed
Herb132	glucose	Symptom177	disease	11129129:exceed
Herb132	glucose	Symptom164	diabetes	11129129:exceed
Herb132	glucose	Symptom166	diabetes mellitus	11129129:include
Herb132	glucose	Symptom164	diabetes	11129129:include
Herb132	glucose	Symptom164	Diabetes	11129129:null
Herb132	glucose	Symptom164	diabetes	10851845:null
Herb132	glucose	Symptom115	chemical	10662826:null
Herb132	glucose	Symptom14	aging	10662826:null
Herb132	glucose	Symptom164	diabetes	10657405:null
Herb132	glucose	Symptom115	chemical	11449994:null
Herb132	glucose	Symptom14	aging	10641958:develop
Herb132	glucose	Symptom14	aging	10641958:null
Herb132	glucose	Symptom166	diabetes mellitus	10641958:null
Herb132	glucose	Symptom164	diabetes	10641958:null
Herb132	glucose	Symptom164	Diabetes	10641958:null
Herb132	glucose	Symptom631	stroke	10554790:null
Herb132	glucose	Symptom631	stroke	10554790:taken
Herb132	glucose	Symptom540	proteinuria	10471424:null
Herb132	glucose	Symptom29	anger	10436122:null
Herb132	glucose	Symptom166	diabetes mellitus	10389533:null
Herb132	glucose	Symptom164	diabetes	10389533:prevent
Herb132	glucose	Symptom164	diabetes	10389533:null
Herb132	glucose	Symptom164	diabetes	10367099:null
Herb132	glucose	Symptom164	diabetes	10218354:null
Herb132	glucose	Symptom164	diabetes	9742976:null
Herb132	glucose	Symptom177	disease	9742976:decreases
Herb132	glucose	Symptom164	diabetes	9742976:assigned
Herb132	glucose	Symptom166	diabetes mellitus	9758308:null
Herb132	glucose	Symptom164	diabetes	9758308:null
Herb132	glucose	Symptom468	obesity	9611991:null
Herb132	glucose	Symptom177	disease	9412616:null
Herb132	glucose	Symptom383	liver disease	9412616:null
Herb132	glucose	Symptom255	gastroenteritis	9529955:null
Herb132	glucose	Symptom702	virus	9863092:null
Herb132	glucose	Symptom437	myocarditis	9863092:null
Herb132	glucose	Symptom164	Diabetes	8968014:null
Herb132	glucose	Symptom177	disease	9240757:null
Herb132	glucose	Symptom631	stroke	9240757:null
Herb132	glucose	Symptom654	thirst	18653040:fail
Herb132	glucose	Symptom136	coma	18653040:null
Herb132	glucose	Symptom340	injury	8775858:null
Herb132	glucose	Symptom177	disease	8573991:null
Herb132	glucose	Symptom504	peripheral	8573991:null
Herb132	glucose	Symptom327	hypoglycemia	7499722:examine
Herb132	glucose	Symptom343	insulin resistance	11850700:null
Herb132	glucose	Symptom631	stroke	7798124:null
Herb132	glucose	Symptom221	etec	7798124:null
Herb132	glucose	Symptom164	diabetes	7810942:null
Herb132	glucose	Symptom648	TB	7910380:null
Herb132	glucose	Symptom417	mono	7910380:null
Herb132	glucose	Symptom343	insulin resistance	8297536:null
Herb132	glucose	Symptom14	aging	8372197:null
Herb132	glucose	Symptom679	tumor	8372197:compared
Herb132	glucose	Symptom679	tumor	8372197:null
Herb132	glucose	Symptom177	disease	8372197:null
Herb132	glucose	Symptom679	tumor	8372197:related
Herb132	glucose	Symptom14	aging	8372197:related
Herb132	glucose	Symptom343	insulin resistance	2018054:null
Herb132	glucose	Symptom343	insulin resistance	1994710:null
Herb132	glucose	Symptom177	disease	1982770:null
Herb132	glucose	Symptom276	heart disease	1982770:null
Herb132	glucose	Symptom343	insulin resistance	2150640:null
Herb132	glucose	Symptom177	disease	2683549:(hypoxia
Herb132	glucose	Symptom8	acute psychosis	2683549:(hypoxia
Herb132	glucose	Symptom631	stroke	2683549:(hypoxia
